# Long	Lat	Depth	Mag
-32.0123	-55.2022	10	4.5
-30.4309	-55.2887	10	5
-30.554	-55.2575	10	4.3
-30.9203	-55.1699	10	4.7
-31.1975	-55.1494	10	4.5
-31.541	-55.0299	10	4.4
-31.5503	-55.2887	10	4.5
-30.9995	-55.1648	10	4.7
-30.7925	-55.3703	10	4.5
-31.0353	-55.3294	10	4.9
-31.7508	-55.3133	12	6.1
-31.2141	-55.0781	10	4.6
-31.5355	-55.0903	10	5
-30.5061	-55.3233	10	4.4
-31.0233	-55.3445	10	4.9
-30.3578	-54.9998	10	4.9
-31.3516	-54.7962	13.27	4.4
-31.5225	-55.4708	10	4.4
-31.9013	-55.0575	10	4.7
-31.3342	-55.361	10	4.2
-26.9896	-55.7199	10	4.5
-30.8645	-55.1495	10	4.8
-31.5874	-55.1081	10	4.5
-31.0679	-55.1627	10	4.7
-31.1641	-55.1969	10	5
-31.0024	-56.6062	10	4.6
-31.9902	-55.2792	10	5.2
-30.2491	-55.1299	10	4.7
-32.6638	-55.1002	14.82	5
-28.1032	-55.3526	10	4.1
-31.4191	-55.0213	10	4.6
-31.5166	-55.2628	10	4.2
-31.1607	-55.0691	10	5
-30.9814	-54.8094	10	4.5
-30.7186	-55.2372	10	5.3
-30.5867	-55.2199	10	4.5
-28.0103	-55.2956	10	4.8
-30.8758	-55.0457	10	4.3
-30.7921	-55.229	10	4.5
-31.7466	-55.2833	10	4.4
-30.6856	-55.4524	10	4.4
-32.1294	-55.1472	10	4.5
-31.1567	-54.8617	10	4.8
-31.6989	-55.0536	10	4.6
-31.5924	-54.9416	10	4.4
-31.0792	-54.6549	10	4.6
-31.8897	-54.8877	10	4.4
-31.2117	-54.8484	15.42	4.2
-31.0882	-55.2718	10	4.2
-30.587	-55.0226	10	4.5
-31.6286	-54.9827	10	4.4
-31.4373	-55.0907	10	4.4
-31.0559	-55.2049	10	4.1
-27.6608	-56.1553	113.43	4.5
-31.1859	-55.3597	10	4.7
-31.3413	-55.3133	10	4.5
-31.8067	-55.3373	10	4.7
-31.4416	-55.3596	10	4.9
-31.694	-55.4046	10	4.2
-25.9054	-57.4592	75.87	4.8
-31.569	-55.2696	10	4.2
-26.8872	-56.2915	58.55	5.4
-32.3866	-55.1725	10	4.6
-31.2551	-55.1135	10	4.1
-26.9109	-55.9821	35	4.5
-31.2269	-55.0528	10	4.6
-31.3492	-55.0816	10	5.1
-27.0469	-56.535	75.12	4.7
-30.3569	-55.1255	10	5.1
-30.386	-55.1885	10	4.5
-30.3632	-55.3011	10	5.3
-25.4946	-57.7723	35	4.5
-32.6351	-60.7433	10	4.5
-31.743	-55.2215	10	5
-30.655	-54.8943	14.81	4.4
-30.7826	-55.0476	10	4.9
-27.349	-56.1316	103.37	5.1
-31.5221	-55.0151	10	4.4
-31.4657	-55.0525	10	4.7
-31.2399	-54.8335	12.65	4.5
-30.8801	-55.3798	10	4.3
-30.9681	-55.2528	10	5.1
-30.9872	-55.0225	10	4.4
-30.8643	-55.1818	10	4.7
-30.9179	-55.3295	8	5.5
-30.7421	-55.3097	10	4.2
-30.6746	-54.9917	10	4.3
-30.3368	-54.9878	15.17	4.5
-30.9873	-55.2548	10	4.8
-30.6304	-55.2302	10	5.3
-31.0951	-55.2772	10	4.6
-31.0778	-55.3043	10	4.7
-31.63	-54.9563	14.15	4.9
-30.9268	-55.4149	10	5
-31.4073	-55.1792	10	4.8
-31.2643	-55.4394	10	4
-31.3654	-55.0673	10	4.1
-30.9983	-55.2583	10	4.6
-31.2554	-54.8064	10	4.4
-27.8047	-56.1728	123.05	4.4
-32.0234	-55.1318	10	4.6
-31.5783	-55.052	10	4.5
-30.1623	-55.6405	10	4.6
-31.3689	-55.0466	10	4.1
-31.856	-55.1985	10	4.5
-30.7112	-55.03	10	4.6
-30.2565	-54.7137	10	4.5
-32.0779	-55.108	10	4.5
-31.8689	-55.0249	10	4.8
-30.3278	-55.2277	10	4.9
-28.5591	-55.1557	10	4.5
-31.1749	-54.7659	13.34	4.5
-30.6442	-55.276	10	4.3
-27.0072	-56.4656	109.96	4.2
-25.5104	-56.4827	89.06	4.7
-31.1728	-54.8041	10	4.5
-28.4781	-55.2027	35	4
-27.5274	-56.0397	120.88	5.1
-27.4112	-56.0176	112.55	4.9
-26.8388	-59.9509	10	4.8
-31.3661	-55.281	10	4.7
-30.9715	-54.6725	14.32	5.3
-30.5371	-54.8472	10	4.9
-31.4823	-55.244	10	5.2
-31.3167	-55.1373	10	4.9
-30.2577	-55.0627	10	4.6
-31.8227	-55.1621	10	4.7
-31.0976	-55.0274	10	4.4
-31.1971	-55.022	10	4.6
-31.572	-55.1534	10	4.5
-30.52	-54.8141	14.12	4.5
-30.4339	-54.7969	14.37	4.6
-30.5158	-54.7913	10	5.2
-32.038	-54.9526	10	4.9
-30.4973	-54.8097	16.67	5.1
-30.4719	-54.7358	14.48	4.7
-30.4742	-54.7828	13.74	4.7
-30.8864	-54.988	10	4.5
-31.1819	-55.0826	10	4.6
-30.8361	-54.7969	10	4.5
-27.5566	-55.8056	34.94	5
-30.467	-54.7752	10	4.5
-31.1417	-55.0377	10	4.5
-30.793	-54.8499	14.87	4.6
-27.4883	-59.4722	8	5.5
-30.8893	-54.7217	10	4.6
-31.4132	-55.0648	10	4.9
-31.2137	-54.7931	12.6	4.9
-31.1687	-54.7952	10	4.5
-30.6555	-54.8044	14.99	4.7
-30.6383	-54.7875	14.78	4.9
-30.6992	-54.9151	15.1	5
-30.6209	-54.8232	10	5
-30.8602	-54.7496	15.03	4.9
-30.7341	-54.8503	10	4.8
-31.4707	-55.2398	10	4.4
-31.8724	-55.0684	10	4.5
-30.6544	-55.224	10	4.3
-26.1813	-58.771	135.96	4.6
-40.8674	-60.3872	15.87	4.5
-24.8545	-58.9163	10	4.3
-25.2797	-58.8208	35	5.1
-25.3444	-58.0071	35	4.7
-31.8593	-55.0217	10	4.5
-32.121	-55.2682	10	4.2
-25.3055	-58.5818	16.73	4.2
-27.2569	-56.0921	87.44	4.5
-25.1472	-57.1693	10	4.7
-47.1778	-60.2958	10	5.3
-47.1418	-60.2688	10	4.5
-47.4018	-60.2682	10	4.5
-47.2324	-60.3702	10	4.5
-31.0127	-55.0002	10	4.5
-30.6619	-54.7781	10	4.5
-27.2221	-56.6	100.76	4.3
-28.2932	-55.4252	10	4.6
-27.6523	-55.9559	111.96	4.2
-27.3893	-56.3893	98.97	4.5
-26.5364	-56.4382	65.61	4.3
-25.2081	-56.5776	10	5
-25.4621	-57.8886	70.41	4.6
-31.3688	-55.1313	10	4.5
-23.6408	-57.2821	10	4.5
-28.1894	-55.307	10	4.5
-27.9982	-56.4471	110.91	4.4
-28.2112	-56.6848	104.42	4.4
-27.8048	-55.8811	10	4.1
-30.5739	-54.935	14.94	4.3
-31.1831	-55.1295	10	4.5
-28.677	-59.4339	33.97	4.6
-47.5382	-60.4249	10	4.7
-31.5791	-54.9412	10	4.3
-25.306	-57.5934	35	4.3
-25.0201	-59.3362	10	4.9
-30.862	-55.2266	10	4.4
-62.4604	-58.5818	10	4.6
-26.9769	-56.3965	25.82	4.4
-27.2939	-55.8273	35	5.1
-31.3432	-55.3238	33.82	4.6
-56.8907	-61.4158	10	5.1
-26.7223	-55.7635	10	4.4
-25.4586	-56.8453	33.61	4.8
-47.4089	-60.3885	10	4.6
-40.5804	-61.0415	10	4.6
-30.9907	-55.0442	10	4.6
-26.5885	-59.4954	39.02	4.6
-26.8751	-57.4711	129.74	4.5
-31.3848	-54.9405	10	4.5
-27.8163	-55.7753	35	4.3
-31.6255	-55.0614	10	4.6
-27.7073	-56.0164	66.74	4.5
-27.3964	-55.9876	49.44	4.6
-30.5066	-55.297	33.48	4.7
-23.098	-59.0145	26.62	4.5
-30.1417	-55.6584	33.41	4.5
-26.083	-60.6952	34.87	5.4
-30.7178	-55.2434	10	4.7
-30.6043	-55.412	10	4.7
-26.4981	-60.6403	10	4.7
-26.239	-58.8544	145.17	5.1
-27.5633	-55.8952	10	4.6
-26.6523	-56.9862	116.49	4.6
-25.8633	-56.7343	10	5.1
-26.6515	-57.3064	10	4.7
-26.1884	-57.1114	10	4.8
-27.6136	-57.2433	10	4.8
-24.3396	-56.3692	10	4.7
-26.7637	-57.0282	97.57	4.9
-25.9955	-57.5213	56.98	5
-25.2366	-58.6596	10	4.8
-29.8423	-55.4946	10	4.6
-25.0174	-58.5223	10	4.6
-30.0215	-54.4087	10	4.6
-24.9345	-58.5761	10	4.4
-23.9124	-57.9513	10	4.5
-27.0281	-57.3449	98.91	4.4
-25.9154	-60.2807	10	4.8
-31.413	-55.0706	10	5
-31.3857	-54.983	12.94	4.7
-25.9654	-60.392	35.18	4.5
-25.0574	-60.0692	32.01	4.7
-25.1436	-58.8986	35	4.4
-26.8828	-59.3659	10	4.5
-32.3091	-55.8703	10	4.4
-64.8912	-58.0422	10	5.4
-31.2672	-55.0319	10	4.7
-31.9623	-55.3438	10	5
-31.3578	-55.1778	10	4.5
-25.8731	-56.4108	10	5.1
-76.7884	-59.1218	14.4	4.9
-25.0868	-57.0808	10	4.7
-25.9265	-60.1601	10	4.7
-26.2014	-59.3895	27.96	4.5
-27.0582	-56.3841	74.15	5.1
-26.7961	-59.369	35	4.7
-26.6769	-56.0673	42.83	5.1
-51.4435	-60.9067	10	4.6
-27.2606	-56.1176	81.82	4.7
-51.0321	-60.7843	10	5.3
-59.2855	-54.0588	10	4.5
-30.6778	-55.3028	10	5.3
-27.0186	-59.921	10	4.6
-27.4394	-56.213	91.36	4.6
-30.7616	-55.3129	33.72	4.6
-25.4965	-56.0048	10	4.5
-74.3739	-52.6935	12.34	4.4
-27.3012	-56.6896	120.84	4.2
-23.7348	-57.6385	10	4.4
-32.5258	-55.25	10	4.5
-27.3466	-55.6955	36.83	5
-24.9871	-59.4615	10	4.5
-24.9796	-59.5456	10	4.9
-28.0146	-59.5714	227.39	5.3
-48.5309	-60.733	10	4.5
-31.262	-55.2493	10	4.6
-26.1788	-58.567	97.48	4.5
-26.4318	-60.5558	10	4.7
-25.5032	-58.3828	40.95	4.6
-31.2645	-55.0824	10	4.7
-65.505	-57.4616	10	4.7
-27.0471	-55.7175	10	5.4
-26.9852	-55.5501	10	4.7
-26.9341	-55.6143	10	5.1
-28.0975	-55.4368	10	5
-28.6219	-55.2778	10	4.5
-28.2732	-55.4749	30.89	4.5
-30.0013	-55.6164	19.22	5.6
-48.404	-53.19	10	5.2
-26.3488	-56.1129	10	5
-27.3224	-54.794	10	4.3
-25.8918	-59.475	70.53	4.7
-26.1263	-56.4282	23.78	4.5
-26.4644	-56.5358	46.36	5
-26.8138	-56.6768	97.52	4.6
-33.1547	-54.9941	10	4.5
-27.3436	-56.6528	144.72	4.4
-27.1764	-56.2185	63.92	4.7
-20.2505	-59.5748	10	4.9
-26.6395	-57.2175	125.39	4.7
-24.5745	-56.38	10	4.9
-25.4836	-59.2712	10	4.7
-24.9099	-57.8939	47.04	4.2
-26.8823	-60.3418	28.5	4.9
-27.746	-56.2455	106.55	4.6
-29.4706	-58.5584	10	4.5
-25.3416	-58.8481	57.04	5
-30.7765	-55.8182	33.38	4.8
-30.2343	-55.7611	31.06	5.1
-27.4014	-59.8077	134.36	5
-26.6949	-56.0262	34.49	5.3
-38.016	-60.827	12	5.9
-26.6533	-56.0737	35	4.4
-29.3409	-55.2718	10	4.7
-25.0232	-58.775	10	4.5
-26.9286	-55.9325	10	4.4
-28.0078	-56.0214	94.23	5
-25.7432	-56.414	15	6.5
-25.8237	-56.3698	10	4.8
-25.7451	-56.3705	10	4.4
-25.7262	-56.3911	10	4.6
-25.9427	-56.5518	10	4.4
-27.2246	-56.9061	10	4.5
-25.7871	-56.3967	10	5.6
-25.7766	-56.3574	10	5.4
-25.7882	-56.451	10	5
-25.7077	-56.5599	10	4.9
-25.6042	-56.4251	24.13	5.1
-25.8527	-56.3889	10	4.8
-25.8438	-56.5845	13	5.7
-28.3313	-57.3115	10	4.9
-26.6062	-56.8555	10	4.9
-25.8682	-56.6107	11.91	5.3
-25.8315	-56.5846	10	5.2
-26.1319	-56.7611	10	4.7
-25.9774	-56.5974	10	5.2
-25.9211	-56.6582	10	5.4
-25.4383	-56.5543	10	5
-25.7721	-56.5953	10	5
-25.7267	-56.5904	10	5
-25.6081	-56.5893	10	5.1
-25.725	-56.5616	10	4.3
-25.7917	-56.637	10	5.1
-26.338	-58.6159	175.91	4.5
-25.6538	-56.3462	10	4.6
-25.675	-56.3172	10	4.9
-25.6953	-56.1218	10	4.7
-24.5067	-58.3979	35	4.5
-26.0482	-56.4907	59.39	4.6
-25.3418	-56.987	27.78	4.6
-24.1515	-60.1694	10	5.1
-25.573	-56.5595	10	5.1
-25.3846	-56.3537	10	5.3
-25.449	-56.4348	10	5.1
-25.2891	-56.466	10	4.7
-25.6922	-58.4848	87.7	4.6
-26.9905	-59.4791	38.89	5.2
-59.9372	-54.072	10	4.4
-27.6732	-56.0944	90.02	4.5
-26.0522	-56.5334	10	4.6
-27.6808	-56.1043	104.8	4.3
-25.6164	-56.2846	9.39	5
-25.6343	-56.1518	10	4.5
-27.7806	-56.1758	109.66	4
-26.2419	-58.6284	76	5.7
-25.0593	-57.2908	10	4.3
-25.1486	-57.9935	35	4.3
-25.2636	-59.3976	10	4.8
-66.4253	-57.552	10	4.9
-26.0842	-60.7305	35.33	4.9
-47.2565	-60.2794	10	4.4
-25.9594	-57.3865	68.66	4.5
-28.1578	-55.683	10	4.8
-31.0241	-55.529	10	4.4
-25.7574	-56.3899	38.6	4.9
-25.1452	-56.4518	10	4.9
-47.0733	-60.3237	10	4.6
-25.9474	-56.4519	35	4.9
-27.0145	-56.2587	56.19	5.3
-27.479	-56.0782	84.79	5.2
-24.886	-60.318	10	4.6
-25.3349	-58.7355	63.4	4.5
-28.6875	-55.4413	10	4.3
-26.9894	-56.4826	103.38	4.6
-25.6696	-57.5295	35	4.4
-25.1605	-59.2392	10	5.1
-26.0139	-56.6244	35	4.9
-27.5426	-56.0701	60.89	5.5
-27.5344	-56.4408	108.35	4.4
-48.636	-60.3304	10	5
-25.0768	-60.5457	32.19	4.6
-31.3922	-55.3906	10	4.6
-48.2472	-60.2545	13.17	4.8
-27.2335	-55.3709	10	4.7
-26.8083	-55.2549	10	4.5
-27.2979	-55.3308	10	4.6
-25.3916	-56.8064	26.49	4.5
-27.6491	-56.2199	100.14	4.6
-47.1296	-60.4699	10	4.4
-28.1412	-55.7939	10	4.9
-26.9541	-60.2077	10	4.5
-27.3379	-56.7576	123.97	4.5
-25.6979	-59.2938	59.13	4.4
-25.1178	-56.9841	10	4.7
-27.8952	-54.5524	10	5.1
-30.8251	-55.2686	10	5.2
-27.2142	-56.115	88.88	4.8
-26.804	-57.0775	85.92	4.7
-29.6936	-56.9195	168.55	4.5
-24.8746	-56.9999	10	4.6
-30.0115	-55.4745	10	5.3
-31.0424	-55.1924	32.87	4.4
-29.3373	-55.6844	10	4.7
-29.4496	-55.6393	10	5.1
-27.2548	-55.837	38.22	4.5
-26.5923	-56.4939	110.84	4.5
-30.6214	-55.0976	33.54	4.7
-27.1963	-59.3706	35	5.3
-25.7589	-59.3551	35	4.8
-26.555	-56.2875	35.35	4.2
-25.4688	-59.3241	35	4.2
-26.9589	-55.622	37.34	4.5
-25.6693	-59.4089	35	5
-25.6131	-57.7387	25	6.1
-25.2639	-57.6594	35	4.5
-27.4958	-56.1538	134.05	4.4
-26.0782	-60.6819	10	5
-26.179	-55.8409	10	4.7
-26.0768	-55.8715	10	4.9
-25.9604	-55.8515	10	4.9
-25.8962	-55.8136	10	4.6
-25.2999	-57.6805	35	5
-27.8765	-56.1564	117.9	4.2
-25.7043	-59.8211	10	4.9
-25.2724	-59.2757	10	4.7
-26.3881	-59.8331	10	4.5
-26.1236	-58.0863	57.23	4.3
-25.3238	-59.006	10	4.8
-28.0859	-55.4357	10	4.5
-28.3619	-55.4436	9	5.5
-25.1524	-59.3458	10	4.5
-26.3877	-59.6937	10	4.6
-28.3446	-55.3693	10	4.7
-25.1761	-56.9624	10	4.7
-25.3243	-58.8311	44.13	4.7
-27.4466	-60.0959	87.69	4.2
-25.6394	-59.0431	10	5
-25.0059	-58.0823	42.05	4.7
-27.0346	-56.5283	111.58	4.5
-28.8297	-55.2567	10	5.2
-28.7494	-55.1421	10	4.4
-27.8657	-56.0898	105.32	4.5
-27.7566	-56.1066	117.95	4.9
-28.8861	-55.0737	10	4
-24.6109	-56.2845	10	5.2
-26.7913	-60.634	10	4.5
-26.8003	-55.8176	10	4.5
-25.382	-57.9892	35	4.4
-29.787	-55.4854	10	4.8
-29.8471	-55.4766	10	4.6
-25.6702	-57.9615	43.91	4.4
-25.073	-57.1095	10	4.5
-23.6639	-58.8679	10	4.5
-31.119	-55.0754	10	4.4
-31.5642	-55.2593	10	4.8
-27.459	-56.1013	86.49	4.6
-27.338	-55.9123	74.23	4.9
-29.5337	-55.6157	10	4.5
-26.0959	-59.3905	35	4.4
-26.0849	-59.4537	35	4.3
-27.4378	-56.0635	117.62	4.4
-26.6715	-60.0608	10	5.3
-25.7496	-56.7209	38.48	4.9
-25.5412	-56.4813	22.89	5
-25.8213	-56.5657	35	4.9
-26.7191	-56.4375	81.68	4.9
-27.8508	-56.0028	127.7	4.6
-27.4414	-56.1883	94.74	4.3
-23.9901	-56.3042	10	4.4
-28.4489	-60.2833	35	4.6
-62.9694	-58.5433	10	5.3
-26.684	-59.7947	10	4.5
-26.7357	-59.0944	131.19	4.7
-25.475	-59.5928	10	4.8
-27.7274	-55.9331	10	4.6
-57.9432	-61.4957	10	4.7
-27.6895	-55.6663	52.38	4.8
-25.1886	-58.3044	35	4.6
-25.3452	-57.9754	35	4.9
-28.2785	-55.977	139.9	4.1
-28.4393	-55.4763	10	4.6
-30.8757	-55.0698	10	4.5
-27.6343	-55.7018	10	4.9
-25.3608	-58.7429	109.26	4.5
-27.9043	-55.9896	90.25	4
-26.7386	-56.3586	51.06	5.1
-25.4287	-57.873	35	4.9
-27.6757	-59.9107	102.9	4.7
-25.6576	-61.0119	10	4.5
-27.5639	-55.9519	88.3	4.6
-25.942	-57.9949	52.85	4.7
-26.8368	-60.5361	10	4.5
-25.8817	-59.5099	35.09	4.9
-25.4745	-57.261	51.77	4.8
-27.9068	-56.3699	121.86	4.5
-24.3108	-55.3427	10	4.6
-26.1216	-57.1554	74.54	4.6
-24.8749	-56.8508	10	4.7
-26.1296	-57.9395	64.63	4.6
-26.6481	-59.1123	10	4.4
-28.036	-60.5505	10	4.4
-24.9695	-59.1816	10	4.8
-24.9847	-59.134	27.66	4.7
-27.341	-56.212	82.05	4.6
-25.6397	-56.3228	10	5.2
-25.4454	-59.529	10	4.6
-26.1968	-58.8811	140.59	4.6
-24.9221	-59.2119	10	4.6
-25.1918	-58.7024	10	4.6
-25.9211	-58.5765	62.28	5.3
-27.6803	-55.9747	90.38	4.5
-27.6017	-56.0153	103.21	4.6
-27.5278	-56.2608	104.66	5.2
-25.5151	-55.6186	10	4.3
-32.4	-60.546	10	4.6
-25.4355	-57.8885	57.78	4.9
-26.6703	-60.5722	10	4.6
-24.5663	-58.4316	10	4.7
-25.7226	-56.3278	10	4.4
-29.3742	-55.3188	10	5.3
-28.2591	-55.9688	127.29	5.2
-25.9777	-59.6631	10	4.6
-41.7548	-60.8088	10	4.7
-27.8642	-56.3638	10	5.5
-26.561	-57.0293	120.03	4.5
-25.7721	-56.5116	8	5.4
-26.8934	-56.8806	114.66	4.4
-28.4561	-55.8545	107.16	4.5
-26.8683	-56.4328	78.49	5.1
-49.0667	-60.5996	10	4.6
-25.0102	-59.1236	10	4.9
-25.8014	-57.4346	38.93	4.6
-26.8586	-56.6352	86.71	4.4
-24.9294	-56.8439	10	4.9
-27.6954	-56.0005	98.95	4.6
-26.4469	-59.2575	85.7	4.6
-27.8659	-56.2769	36.53	4.5
-26.3416	-56.0262	35	4.4
-30.6981	-55.1873	10	5
-30.7641	-55.2109	10	4.6
-30.6351	-55.2184	10	4.4
-25.4397	-57.8386	46.62	5.2
-26.6049	-56.4068	63.91	4.5
-25.6641	-56.1098	10	4.5
-27.8989	-57.6588	245	5.6
-26.852	-56.2177	56.7	4.5
-27.524	-56.7089	158.03	4.2
-27.358	-61.0723	10	4.6
-27.2132	-56.3773	103.28	5.3
-25.1368	-57.9072	51.48	4.7
-36.8706	-61.4122	10	5.1
-25.5066	-59.2251	35	4.6
-25.9638	-59.3539	35	4.9
-27.0222	-59.3786	34.92	5.1
-26.2112	-56.9433	79.41	4.4
-28.4841	-55.0988	10	4.9
-28.483	-55.1466	10	5
-28.299	-55.4832	10	4.7
-25.7399	-57.9158	62.11	4.3
-26.6193	-56.4498	49.01	5
-25.3884	-58.9399	71.89	4.6
-30.5734	-56.9776	10	4.5
-31.3593	-60.074	10	5
-27.3092	-55.8626	20.03	4.4
-30.2518	-60.1021	10	4.7
-27.969	-56.4311	126.94	4.2
-26.2255	-56.4139	35	4.4
-30.7466	-55.2391	10	4.7
-25.4369	-57.9442	35	4.6
-27.1092	-59.4469	122.52	4.5
-26.7174	-56.5876	78.57	4.6
-26.6702	-57.0175	102.1	4.6
-26.1452	-55.9804	52.76	4.4
-27.0281	-56.507	100.93	4.5
-70.8115	-54.2498	10	3.9
-27.2396	-56.1931	94.16	4.4
-27.0565	-55.9159	10	5.5
-30.9211	-55.2619	34.01	4.6
-27.0281	-55.9334	10	5.4
-47.3239	-60.4157	10	4.6
-25.4289	-57.9913	60.05	4.6
-26.8174	-55.6038	10	5
-26.6523	-55.6087	10	4.9
-26.7157	-60.4946	24.08	5.1
-27.001	-55.8886	35	4.3
-26.1729	-60.4351	10	5
-26.7799	-55.5835	10	4.2
-46.9932	-60.401	10	4.3
-23.7767	-54.8087	10	4.7
-32.118	-54.9892	10	4.5
-27.2094	-55.8004	36.3	4.4
-54.9071	-61.531	10	4.1
-27.9825	-55.8913	89.38	4.5
-26.7652	-56.1424	35	4.3
-27.782	-55.9513	111.82	4.8
-21.1483	-53.9825	10	4.9
-24.5758	-58.5449	10	4.6
-26.6398	-55.6185	10	4.6
-26.6521	-55.5026	10	4.6
-25.7565	-58.3596	31	5.6
-26.153	-55.7417	10	4.5
-27.7893	-59.97	95.97	4.4
-27.8821	-56.06	96.07	5.2
-25.6969	-56.4214	10	4.7
-30.3781	-58.107	10	4.6
-27.6536	-56.1357	106.26	4.8
-26.681	-55.6933	10	4.3
-28.1657	-55.385	10	4.6
-24.925	-57.0977	10	4.5
-26.9779	-59.3433	140.36	4.9
-29.6617	-59.5351	25.28	5.6
-29.702	-59.4773	10	4.8
-25.804	-59.4053	10	4.7
-27.8676	-55.9819	98.71	4.9
-30.0683	-60.6675	10	5.3
-26.9571	-56.3193	47.21	4.6
-30.9409	-55.096	10	4.4
-25.7631	-57.9105	51.95	4.6
-27.3219	-56.1583	123.01	4.5
-25.6777	-58.6489	44.69	4.9
-27.4255	-60.5422	10	4.8
-27.3614	-60.5632	10	5.2
-27.4812	-60.5273	10	4.7
-30.4703	-55.8088	10	4.6
-26.1912	-60.624	10	5.1
-29.4595	-55.3599	10	4.8
-27.6807	-56.0621	124.63	5.7
-24.686	-58.8487	10	4.5
-25.8294	-56.9272	35	4.4
-26.2651	-56.8354	35	5.3
-26.6655	-56.0097	34.94	4.5
-26.623	-56.8165	37.01	4.6
-27.9058	-55.7883	35	4.8
-27.8928	-56.132	115.29	4.1
-24.9065	-56.4778	11.68	4.3
-26.6942	-56.2556	80.36	4.5
-25.2453	-57.9805	67	4.7
-27.1172	-56.2284	86.2	4.9
-25.848	-55.5201	10	4.6
-41.347	-60.7039	10	5
-41.8286	-60.7177	10	4.5
-25.2725	-58.1339	25	6.1
-25.1425	-58.0391	35	5.4
-25.4431	-56.6293	10	4.9
-25.2379	-59.3913	10	4.6
-25.0061	-59.2678	10	4.4
-24.845	-56.4762	10	4.4
-25.0395	-56.6073	10	5
-25.1425	-56.5897	10	4.9
-24.843	-58.0598	10	4.2
-27.6017	-56.2161	123.19	5.2
-58.0488	-61.7941	49	5.6
-25.3629	-57.6068	35	4.5
-24.2177	-60.0791	10	4.8
-28.156	-55.4239	10	4.4
-28.3561	-55.7508	10	4.8
-27.8521	-55.5266	10	5
-25.3684	-57.2904	35	4.4
-25.2632	-58.0118	29.37	5.6
-25.4573	-58.0204	44.56	4.7
-25.3537	-57.906	35	5
-25.4629	-57.9016	35	5.2
-24.8291	-58.2744	10	5.1
-25.2522	-57.8791	35	4.3
-24.9323	-58.3179	10	5.6
-24.9306	-58.3307	10	5
-24.8271	-58.3196	10	4.7
-24.7712	-58.2428	10	4.6
-25.0898	-58.27	20.69	5.4
-25.049	-58.3511	37.49	4.4
-24.8898	-58.3693	35	5.3
-24.9508	-58.2493	35	4.9
-26.7156	-60.0974	18.85	4.9
-27.656	-56.0535	100.11	4.4
-26.1147	-59.6317	35	4.9
-24.4832	-58.0484	10	4.7
-26.9185	-56.2508	75.34	4.4
-25.0832	-58.3742	10	4.6
-25.1981	-59.4966	10	4.6
-25.1381	-59.6095	10	4.7
-27.1185	-55.8845	36.27	4.3
-29.224	-55.4668	10	4.3
-25.7917	-57.7732	41.22	4.6
-25.7374	-57.9914	51.04	4.4
-28.4678	-55.6396	42.57	4.4
-27.3804	-56.3191	104.44	4.8
-25.4309	-58.0152	35	4.4
-33.4245	-55.0491	10	4.5
-27.6759	-55.9299	109.5	4.5
-27.0162	-56.0343	35	4.7
-25.1633	-58.7518	10	4.6
-25.702	-60.6299	10	5.3
-31.3375	-55.3485	10	4.5
-31.3753	-55.0642	10	4.4
-25.2542	-58.4297	10	4.9
-27.5247	-55.9689	99.86	4.3
-25.2456	-59.8426	10	4.8
-26.7388	-56.0982	35	4.4
-27.1066	-56.3236	68.38	4.5
-27.2312	-56.1438	64.87	5.2
-26.3063	-59.8544	10	4.6
-24.3485	-58.5538	10	4.3
-27.3584	-55.6948	35.02	5
-27.1405	-55.8325	35	4.8
-30.9411	-55.1947	10	4.6
-27.4136	-56.6409	130.12	4.7
-25.6824	-58.2785	56.89	4.6
-27.8442	-55.8242	97.23	4.3
-26.0171	-56.4769	35	4.3
-25.6481	-57.3316	35	4.5
-23.7486	-58.468	10	4.6
-27.8018	-55.909	112.02	4.6
-25.3347	-57.9548	35	4.5
-27.4394	-56.0553	94.88	4.9
-25.2408	-58.6417	35	4.9
-25.0125	-58.4326	35	4.9
-25.2378	-58.6177	35	4.9
-25.2095	-58.5249	35	4.6
-25.0064	-58.5408	35	5
-25.17	-58.5567	35	4.5
-25.298	-58.4892	35	4.4
-24.9674	-58.6699	23.69	4.9
-25.178	-58.6018	35.84	4.5
-25.2259	-58.6514	29.07	4.3
-25.0507	-58.4787	35	4.3
-25.1353	-58.6814	35	4.6
-25.5113	-58.5802	35	4.6
-66.3834	-57.434	10	6.3
-66.4197	-57.5863	10	5.1
-25.6909	-58.6731	35	4.7
-24.6233	-58.4482	10	4.6
-66.304	-57.5496	10	5.8
-66.1638	-57.5419	10	5.6
-28.0594	-55.4224	10	4.7
-28.2447	-55.3893	10	5
-27.448	-55.9389	10	4.3
-66.3008	-57.3881	10	5
-26.652	-55.8983	10	5
-25.2059	-58.0742	29	5.8
-30.8882	-55.9539	10	4.5
-26.5144	-55.766	10	4.6
-27.3449	-56.3396	80.19	4.5
-26.5487	-60.3066	10	4.6
-23.5267	-58.2016	10	4.2
-66.0852	-57.5215	10	4.8
-27.8039	-55.9938	79.75	4.9
-26.8666	-55.6789	10	4.7
-65.999	-57.5532	10	4.9
-26.1409	-60.7091	10	4.4
-27.4995	-56.1229	80.02	4.7
-27.7631	-59.4655	208.41	4.3
-26.1519	-58.3144	101.79	4.3
-29.8959	-55.5722	20.72	4.6
-26.5623	-60.1137	16.97	4.7
